date,symbol,year,month,return,Rf_monthly,market_cap,bm,profitability,asset_growth,series,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,effective_year,turnover,quarter,net_income,total_assets,source,book_value,index,formation_year,shares_outstanding
2013-06-30,OIL,2013,6,-0.03372014799865464,0.006129290815346522,345382688800.0,,,,EQ,572.15,616.0,621.0,552.15,571.1,574.55,575.76,2132226.0,1227645271.9,65649.0,1088102.0,51.03,2012,1225070448.3,,,,,,19.0,2012,601136000.0
2013-07-31,MCX,2013,7,-0.1684258535314047,0.007386607988295157,32544628960.0,,,,EQ,694.35,687.30,691.95,635.00,635.95,638.15,646.95,99073.0,64095285.45,12429.0,54280.0,54.79,2013,63223434.949999996,,,,,,20.0,2013,50998400.0
2013-07-31,DIVISLAB,2013,7,-0.054888507718696355,0.007386607988295157,248664812300.0,,,,EQ,925.55,925.55,943.00,905.25,935.05,936.7,926.75,147591.0,136779351.15,10604.0,61394.0,41.6,2013,138248489.70000002,,,,,,20.0,2013,265469000.0
2013-07-31,APOLLOHOSP,2013,7,-0.10944990270065036,0.007386607988295157,130520118750.0,,,,EQ,956.25,964.00,964.00,927.15,940.05,938.15,937.33,129025.0,120938412.6,11451.0,94455.0,73.21,2013,121044803.75,,,,,,20.0,2013,139125000.0
2013-07-31,LICHSGFIN,2013,7,-0.34955839057899907,0.007386607988295157,83622660425.59999,,,,EQ,172.1,170.25,170.9,159.5,164.2,165.7,163.93,8474805.0,1389268955.05,104676.0,4161686.0,49.11,2013,1404275188.5,,,,,,20.0,2013,504663008.0
2013-07-31,ACC,2013,7,-0.04015867173761922,0.007386607988295157,220328144750.0,,,,EQ,"1,174.35","1,171.05","1,189.90","1,140.05","1,179.00",1173.55,"1,159.26",299123.0,346760176.2,17795.0,146134.0,48.85,2013,351035796.65,,,,,,20.0,2013,187745000.0
2013-07-31,OIL,2013,7,-0.09981724828126348,0.007386607988295157,310907539200.0,,,,EQ,506.95,502.15,525.4,471.75,521.0,517.2,502.05,551222.0,276740957.2,20098.0,408089.0,74.03,2013,285092018.40000004,,,,,,20.0,2013,601136000.0
2013-08-31,MINDACORP,2013,8,0.0,0.009671125710825734,65894380000.0,,,,EQ,290.0,290.0,290.0,290.0,290.0,290.0,290.0,5.0,1450.0,1.0,5.0,100.00,2013,1450.0,,,,,,21.0,2013,227222000.0
2013-08-31,MCX,2013,8,-0.4140092454752018,0.009671125710825734,19070851680.0,,,,EQ,356.15,373.95,373.95,343.15,373.95,373.95,370.39,2322600.0,860263456.3,18845.0,979172.0,42.16,2013,868536270.0,,,,,,21.0,2013,50998400.0
2013-08-31,LICHSGFIN,2013,8,0.001207000603500319,0.009671125710825734,83723593027.2,,,,EQ,164.45,165.5,169.8,161.1,167.0,165.9,166.04,3729172.0,619208209.2,44560.0,956081.0,25.64,2013,618669634.8000001,,,,,,21.0,2013,504663008.0
2013-08-31,BPCL,2013,8,-0.1567567567567567,0.009671125710825734,197401932000.0,,,,EQ,270.1,274.65,275.5,264.0,272.6,273.0,271.58,3610010.0,980401103.5,83572.0,2548208.0,70.59,2013,985532730.0,,,,,,21.0,2013,723084000.0
2013-08-31,APOLLOHOSP,2013,8,-0.07845227309065717,0.009671125710825734,120280518750.0,,,,EQ,863.30,866.00,872.00,850.05,858.50,864.55,861.84,349158.0,300918946.3,28569.0,234576.0,67.18,2013,301864548.9,,,,,,21.0,2013,139125000.0
2013-08-31,OIL,2013,8,-0.15960943542150052,0.009671125710825734,261283762400.0,,,,EQ,416.45,417.5,444.9,417.1,429.35,434.65,428.47,561799.0,240714915.7,27465.0,434028.0,77.26,2013,244185935.35,,,,,,21.0,2013,601136000.0
2013-08-31,ACC,2013,8,-0.17847556559158106,0.009671125710825734,181004954500.0,,,,EQ,958.05,956.90,975.50,933.00,956.00,964.1,954.01,282045.0,269074490.15,15996.0,124331.0,44.08,2013,271919584.5,,,,,,21.0,2013,187745000.0
2013-08-31,DIVISLAB,2013,8,0.061439094694138996,0.009671125710825734,263942553250.0,,,,EQ,956.95,974.00,"1,005.00",956.25,988.00,994.25,983.07,176229.0,173244704.55,12306.0,82653.0,46.9,2013,175215683.25,,,,,,21.0,2013,265469000.0
2013-09-30,LICHSGFIN,2013,9,0.1329113924050631,0.008680757000069761,94851412353.59999,,,,EQ,192.5,190.8,190.8,185.4,188.3,187.95,187.57,1769790.0,331954331.5,25956.0,428237.0,24.2,2013,332632030.5,,,,,,22.0,2013,504663008.0
2013-09-30,MCX,2013,9,0.019120203235726718,0.008680757000069761,19435490240.0,,,,EQ,401.15,392.00,400.00,381.10,381.10,381.1,384.62,306068.0,117718618.2,8380.0,142472.0,46.55,2013,116642514.80000001,,,,,,22.0,2013,50998400.0
2013-09-30,MINDACORP,2013,9,-0.050000000000000044,0.008680757000069761,62599661000.0,,,,EQ,290.0,275.5,275.5,275.5,275.5,275.5,275.5,2.0,551.0,2.0,1.0,50.00,2013,551.0,,,,,,22.0,2013,227222000.0
2013-09-30,BPCL,2013,9,0.21336996336996328,0.008680757000069761,239521575000.0,,,,EQ,328.6,330.0,337.0,327.05,330.3,331.25,331.96,3025631.0,1004388100.5,58979.0,1444841.0,47.75,2013,1002240268.75,,,,,,22.0,2013,723084000.0
2013-09-30,ACC,2013,9,0.15335546105175824,0.008680757000069761,208763052750.0,,,,EQ,"1,099.55","1,099.70","1,117.75","1,085.70","1,112.00",1111.95,"1,105.29",195561.0,216151811.55,10721.0,77811.0,39.79,2013,217454053.95000002,,,,,,22.0,2013,187745000.0
2013-09-30,DIVISLAB,2013,9,-0.024038219763640956,0.008680757000069761,257597844150.0,,,,EQ,984.70,977.15,986.95,957.25,965.00,970.35,975.11,131413.0,128142379.3,10046.0,83469.0,63.52,2013,127516604.55,,,,,,22.0,2013,265469000.0
2013-09-30,APOLLOHOSP,2013,9,0.0752992886472732,0.008680757000069761,129337556250.0,,,,EQ,945.70,941.00,941.95,921.00,928.00,929.65,928.51,71804.0,66670403.2,6401.0,39695.0,55.28,2013,66752588.6,,,,,,22.0,2013,139125000.0
2013-09-30,OIL,2013,9,0.0063269297135626346,0.008680757000069761,262936886400.0,,,,EQ,454.3,449.7,457.8,435.0,435.25,437.4,441.5,394564.0,174200330.75,27906.0,296202.0,75.07,2013,172582293.6,,,,,,22.0,2013,601136000.0
2013-09-30,CONCOR,2013,9,-0.31165714834189184,0.008680757000069761,174782363700.0,,,,EQ,734.85,726.60,729.20,707.70,713.00,717.15,716.85,14080.0,10093208.7,3068.0,10722.0,76.15,2013,10097472.0,,,,,,22.0,2013,243718000.0
2013-10-31,LICHSGFIN,2013,10,0.19473264166001614,0.007691790118614872,113322078446.40001,,,,EQ,219.05,220.5,225.45,219.6,225.25,224.55,223.07,3669195.0,818487643.9,43761.0,1381805.0,37.66,2013,823917737.25,,,,,,23.0,2013,504663008.0
2013-10-31,ACC,2013,10,0.02059445118935188,0.007691790118614872,213062413249.99997,,,,EQ,"1,149.55","1,144.10","1,146.95","1,127.10","1,135.80",1134.85,"1,133.82",568174.0,644205076.0,13452.0,387318.0,68.17,2013,644792263.9,,,,,,23.0,2013,187745000.0
2013-10-31,BPCL,2013,10,0.0854339622641509,0.007691790118614872,259984852200.0,,,,EQ,361.65,364.7,367.5,355.35,359.0,359.55,360.69,1192125.0,429992596.55,18584.0,543256.0,45.57,2013,428628543.75,,,,,,23.0,2013,723084000.0
2013-10-31,APOLLOHOSP,2013,10,-0.022374011724842657,0.007691790118614872,126443756250.0,,,,EQ,899.90,890.00,914.45,888.00,905.00,908.85,903.68,187901.0,169801849.15,12541.0,110786.0,58.96,2013,170773823.85,,,,,,23.0,2013,139125000.0
2013-10-31,MCX,2013,10,0.24219364996064008,0.007691790118614872,24142642560.0,,,,EQ,468.00,472.00,478.85,465.00,472.05,473.4,473.44,230818.0,109279059.1,7342.0,64038.0,27.74,2013,109269241.19999999,,,,,,23.0,2013,50998400.0
2013-10-31,DIVISLAB,2013,10,0.0022156953676508717,0.007691790118614872,258168602500.0,,,,EQ,972.90,977.50,981.30,965.20,972.75,972.5,971.34,384891.0,373860920.6,9028.0,317063.0,82.38,2013,374306497.5,,,,,,23.0,2013,265469000.0
2013-10-31,CONCOR,2013,10,0.05549745520462945,0.007691790118614872,184482340100.0,,,,EQ,756.10,765.00,765.00,750.00,760.00,756.95,756.73,11074.0,8380022.95,2031.0,8173.0,73.8,2013,8382464.300000001,,,,,,23.0,2013,243718000.0
2013-10-31,OIL,2013,10,0.08333333333333348,0.007691790118614872,284848293600.0,,,,EQ,463.25,463.0,481.0,456.0,473.0,473.85,470.44,472301.0,222187718.65,10393.0,370282.0,78.4,2013,223799828.85000002,,,,,,23.0,2013,601136000.0
2013-10-31,MINDACORP,2013,10,-0.12885662431941924,0.007691790118614872,54533280000.0,,,,EQ,242.6,240.0,240.0,240.0,240.0,240.0,240.0,5.0,1200.0,1.0,5.0,100.00,2013,1200.0,,,,,,23.0,2013,227222000.0
2013-11-30,CONCOR,2013,11,-0.03897219102979066,0.007262191937553952,177292659100.0,,,,EQ,713.55,718.05,737.85,718.05,728.00,727.45,729.42,4815.0,3512135.9,318.0,3660.0,76.01,2013,3502671.75,,,,,,24.0,2013,243718000.0
2013-11-30,APOLLOHOSP,2013,11,-0.08224679540078117,0.007262191937553952,116044162500.0,,,,EQ,844.40,837.20,845.90,831.10,837.80,834.1,835.43,120079.0,100317431.75,9082.0,76898.0,64.04,2013,100157893.9,,,,,,24.0,2013,139125000.0
2013-11-30,OIL,2013,11,0.01962646407090851,0.007262191937553952,290438858400.0,,,,EQ,479.4,480.0,487.5,480.0,483.2,483.15,483.49,525217.0,253936800.3,12308.0,429245.0,81.73,2013,253758593.54999998,,,,,,24.0,2013,601136000.0
2013-11-30,DIVISLAB,2013,11,0.1848843187660667,0.007262191937553952,305899928700.0,,,,EQ,"1,145.00","1,148.10","1,162.00","1,133.40","1,158.00",1152.3,"1,148.15",144577.0,165995941.6,9877.0,78134.0,54.04,2013,166596077.1,,,,,,24.0,2013,265469000.0
2013-11-30,MINDACORP,2013,11,-0.19999999999999996,0.007262191937553952,43626624000.0,,,,EQ,201.6,200.0,200.0,191.6,192.0,192.0,192.7,8.0,1541.6,4.0,7.0,87.50,2013,1536.0,,,,,,24.0,2013,227222000.0
2013-11-30,BPCL,2013,11,-0.05437352245862892,0.007262191937553952,245848560000.0,,,,EQ,333.8,337.35,342.45,334.75,341.25,340.0,339.35,1718318.0,583116623.55,36928.0,762021.0,44.35,2013,584228120.0,,,,,,24.0,2013,723084000.0
2013-11-30,ACC,2013,11,-0.03370489492003348,0.007262191937553952,205881166999.99997,,,,EQ,"1,066.80","1,067.00","1,099.95","1,067.00","1,098.10",1096.6,"1,088.39",272362.0,296434821.85,17492.0,129762.0,47.64,2013,298672169.2,,,,,,24.0,2013,187745000.0
2013-11-30,MCX,2013,11,0.008343895226024634,0.007262191937553952,24344086240.0,,,,EQ,476.85,479.35,485.80,474.20,476.50,477.35,479.51,296984.0,142407400.1,9515.0,60070.0,20.23,2013,141765312.4,,,,,,24.0,2013,50998400.0
2013-11-30,LICHSGFIN,2013,11,-0.07348029392117572,0.007262191937553952,104995138814.40001,,,,EQ,206.6,207.1,210.7,206.55,208.4,208.05,208.82,2063051.0,430812713.9,23289.0,866032.0,41.98,2013,429217760.55,,,,,,24.0,2013,504663008.0
2013-12-31,APOLLOHOSP,2013,12,0.13463613475602432,0.007404806474552661,131667900000.0,,,,EQ,949.70,954.00,954.00,939.30,945.90,946.4,946.10,720225.0,681404475.4,5528.0,634775.0,88.14,2013,681620940.0,,,,,,25.0,2013,139125000.0
2013-12-31,CONCOR,2013,12,0.0034366623135611007,0.007404806474552661,177901954100.0,,,,EQ,702.75,697.55,747.00,697.55,729.00,729.95,720.17,27101.0,19517400.2,911.0,23243.0,85.76,2013,19782374.950000003,,,,,,25.0,2013,243718000.0
2013-12-31,BPCL,2013,12,0.02323529411764702,0.007404806474552661,251560923599.99997,,,,EQ,348.35,350.1,354.3,346.5,348.0,347.9,349.65,862936.0,301728032.65,11552.0,363318.0,42.1,2013,300215434.4,,,,,,25.0,2013,723084000.0
2013-12-31,MCX,2013,12,0.0035613281659159224,0.007404806474552661,24430783520.0,,,,EQ,474.10,478.8,494.8,466.15,477.50,479.05,483.78,2754194.0,1332421493.2,59129.0,444981.0,16.16,2013,1319396635.7,,,,,,25.0,2013,50998400.0
2013-12-31,LICHSGFIN,2013,12,0.053833213169911076,0.007404806474552661,110647364504.0,,,,EQ,216.75,218.2,219.9,215.7,219.35,219.25,218.53,3035291.0,663305136.45,32468.0,1408895.0,46.42,2013,665487551.75,,,,,,25.0,2013,504663008.0
2013-12-31,ACC,2013,12,0.011079700893671385,0.007404806474552661,208162268750.0,,,,EQ,"1,094.50","1,099.75","1,111.85","1,095.30","1,107.85",1108.75,"1,104.69",152498.0,168463686.7,7971.0,49723.0,32.61,2013,169082157.5,,,,,,25.0,2013,187745000.0
2013-12-31,OIL,2013,12,0.010762703094277182,0.007404806474552661,293564765600.0,,,,EQ,484.4,484.05,492.0,475.1,488.2,488.35,484.44,359499.0,174157346.5,11060.0,230220.0,64.04,2013,175561336.65,,,,,,25.0,2013,601136000.0
2013-12-31,DIVISLAB,2013,12,0.05992363099887177,0.007404806474552661,324230563150.0,,,,EQ,"1,217.20","1,217.50","1,236.75","1,216.40","1,221.00",1221.35,"1,225.66",106555.0,130600330.0,5458.0,38687.0,36.31,2013,130140949.24999999,,,,,,25.0,2013,265469000.0
2014-01-31,MCX,2014,1,0.04321052082246113,0.00746210705307937,25486450400.0,,,,EQ,479.70,484.75,507.4,484.75,498.95,499.75,498.56,1536450.0,766009066.7,42018.0,235900.0,15.35,2013,767840887.5,,,,,,26.0,2013,50998400.0
2014-01-31,LICHSGFIN,2014,1,-0.10718358038768527,0.00746210705307937,98787783816.0,,,,EQ,192.7,192.5,196.4,192.5,196.15,195.75,194.66,1708033.0,332488307.65,17420.0,843038.0,49.36,2013,334347459.75,,,,,,26.0,2013,504663008.0
2014-01-31,OIL,2014,1,-0.028975120303061375,0.00746210705307937,285058691200.0,,,,EQ,460.9,461.0,477.8,461.0,474.05,474.2,472.15,273751.0,129251764.8,13469.0,189461.0,69.21,2013,129812724.2,,,,,,26.0,2013,601136000.0
2014-01-31,ACC,2014,1,-0.08829763246899658,0.00746210705307937,189782033250.0,,,,EQ,982.60,989.90,"1,016.70",982.00,"1,015.80",1010.85,999.78,313053.0,312982685.0,12488.0,196321.0,62.71,2013,316449625.05,,,,,,26.0,2013,187745000.0
2014-01-31,CONCOR,2014,1,0.006575792862524743,0.00746210705307937,179071800500.0,,,,EQ,729.00,740.00,740.00,725.60,731.00,734.75,733.64,4114.0,3018195.45,312.0,3327.0,80.87,2013,3022761.5,,,,,,26.0,2013,243718000.0
2014-01-31,DIVISLAB,2014,1,0.07708683014696849,0.00746210705307937,349224469500.0,,,,EQ,"1,268.65","1,277.00","1,321.45","1,271.05","1,314.00",1315.5,"1,307.36",168897.0,220809912.65,9740.0,112532.0,66.63,2013,222184003.5,,,,,,26.0,2013,265469000.0
2014-01-31,BPCL,2014,1,0.042540960045990284,0.00746210705307937,262262566800.0,,,,EQ,352.5,352.6,365.0,346.3,363.0,362.7,359.05,1423766.0,511210103.9,38351.0,810148.0,56.9,2013,516399928.2,,,,,,26.0,2013,723084000.0
2014-01-31,APOLLOHOSP,2014,1,-0.01711749788672856,0.00746210705307937,129414075000.0,,,,EQ,921.85,917.10,944.60,906.20,944.60,930.2,922.94,70146.0,64740542.25,4997.0,34381.0,49.01,2013,65249809.2,,,,,,26.0,2013,139125000.0
2014-02-28,CONCOR,2014,2,0.039673358285130966,0.00699324737248741,186176180200.0,,,,EQ,760.85,755.05,770.00,755.05,765.00,763.9,764.41,12684.0,9695731.15,717.0,10769.0,84.9,2013,9689307.6,,,,,,27.0,2013,243718000.0
2014-02-28,APOLLOHOSP,2014,2,-0.010642872500537637,0.00699324737248741,128036737500.0,,,,EQ,908.80,895.70,928.00,895.70,923.50,920.3,917.72,229839.0,210928898.65,20736.0,156945.0,68.28,2013,211520831.7,,,,,,27.0,2013,139125000.0
2014-02-28,BPCL,2014,2,0.042183622828784184,0.00699324737248741,273325752000.0,,,,EQ,377.45,378.1,385.0,372.1,376.55,378.0,378.67,1614729.0,611447221.85,39027.0,778021.0,48.18,2013,610367562.0,,,,,,27.0,2013,723084000.0
2014-02-28,LICHSGFIN,2014,2,0.05440613026819929,0.00699324737248741,104162444851.2,,,,EQ,206.8,207.85,209.0,204.65,206.9,206.4,206.41,1958119.0,404184593.65,36623.0,1015898.0,51.88,2013,404155761.6,,,,,,27.0,2013,504663008.0
2014-02-28,DIVISLAB,2014,2,0.08289623717217776,0.00699324737248741,378173863950.0,,,,EQ,"1,419.60","1,405.30","1,434.00","1,405.30","1,421.50",1424.55,"1,427.46",234193.0,334301476.6,12715.0,191960.0,81.97,2013,333619638.15,,,,,,27.0,2013,265469000.0
2014-02-28,OIL,2014,2,-0.03932939687895398,0.00699324737248741,273847504800.0,,,,EQ,440.6,440.0,460.0,440.0,457.6,455.55,450.32,565074.0,254466122.6,16768.0,500149.0,88.51,2013,257419460.70000002,,,,,,27.0,2013,601136000.0
2014-02-28,MCX,2014,2,0.052426213106553377,0.00699324737248741,26822608480.000004,,,,EQ,524.00,530.05,534.8,520.2,525.80,525.95,528.35,1425841.0,753346796.8,33892.0,215395.0,15.11,2013,749921073.95,,,,,,27.0,2013,50998400.0
2014-02-28,ZEEL,2014,2,0.008444361043347781,0.00699324737248741,258072646300.0,,,,EQ,267.05,268.1,279.4,255.55,272.2,268.7,269.56,26989816.0,7275415121.9,164221.0,20404442.0,75.6,2013,7252163559.2,,,,,,27.0,2013,960449000.0
2014-02-28,ACC,2014,2,0.09304051046149286,0.00699324737248741,207439450500.00003,,,,EQ,"1,090.70","1,085.00","1,110.00","1,085.00","1,108.00",1104.9,"1,099.49",316402.0,347880793.05,16794.0,191783.0,60.61,2013,349592569.8,,,,,,27.0,2013,187745000.0
2014-03-31,DIVISLAB,2014,3,-0.04117089607244384,0.00778127212983537,362604107100.0,,,,EQ,"1,359.50","1,361.20","1,375.40","1,305.10","1,364.10",1365.9,"1,360.07",528967.0,719432106.5,35503.0,346456.0,65.5,2013,722516025.3000001,,,,,,28.0,2013,265469000.0
2014-03-31,ACC,2014,3,0.26667571725948025,0.00778127212983537,262758514750.0,,,,EQ,"1,362.40","1,361.00","1,407.00","1,361.00","1,399.90",1399.55,"1,386.91",320327.0,444264238.1,25290.0,139170.0,43.45,2013,448313652.84999996,FY,,,screener_html,,28.0,2013,187745000.0
2014-03-31,CONCOR,2014,3,0.27038879434480956,0.00778127212983537,236516133100.0,,,,EQ,970.10,975.25,989.00,960.25,970.00,970.45,971.68,101446.0,98572996.85,2483.0,87291.0,86.05,2013,98448270.7,,,,,,28.0,2013,243718000.0
2014-03-31,OIL,2014,3,0.06256173855778724,0.00778127212983537,290979880800.0,,,,EQ,479.55,479.95,488.5,479.5,481.0,484.05,485.02,311373.0,151020594.05,9122.0,247014.0,79.33,2013,150720100.65,,,,,,28.0,2013,601136000.0
2014-03-31,APOLLOHOSP,2014,3,-0.004183418450505183,0.00778127212983537,127501106250.0,,,,EQ,912.30,902.05,918.00,902.05,912.05,916.45,913.84,118241.0,108053297.7,14890.0,74753.0,63.22,2013,108361964.45,,,,,,28.0,2013,139125000.0
2014-03-31,MCX,2014,3,-0.060557087175587054,0.00778127212983537,25198309440.0,,,,EQ,487.75,492.1,504.8,488.0,493.75,494.1,496.67,556633.0,276461857.95,16491.0,162402.0,29.18,2013,275032365.3,,,,,,28.0,2013,50998400.0
2014-03-31,ZEEL,2014,3,0.009862299962783982,0.00778127212983537,260617836150.00003,,,,EQ,271.3,273.75,276.5,270.35,272.0,271.35,272.62,3154640.0,860003837.8,61517.0,2477882.0,78.55,2013,856011564.0000001,,,,,,28.0,2013,960449000.0
2014-03-31,LICHSGFIN,2014,3,0.1441375968992249,0.00778127212983537,119176169339.2,,,,EQ,237.85,240.45,243.65,231.5,235.0,236.15,237.82,4283448.0,1018684943.0,45889.0,1725654.0,40.29,2013,1011536245.2,,,,,,28.0,2013,504663008.0
2014-03-31,BPCL,2014,3,0.21706349206349218,0.00778127212983537,332654794200.0,,,,EQ,458.25,460.95,469.35,452.5,459.7,460.05,459.89,1313342.0,603994846.55,33875.0,508956.0,38.75,2013,604202987.1,,,,,,28.0,2013,723084000.0
2014-04-30,ZEEL,2014,4,-0.032246176524783454,0.007330643906746648,252213907400.00003,,,,EQ,264.55,265.0,268.4,258.95,262.8,262.6,264.34,910856.0,240771999.1,26674.0,592779.0,65.08,2013,239190785.60000002,,,,,,29.0,2013,960449000.0
2014-04-30,OIL,2014,4,-0.014048135523189731,0.007330643906746648,286892156000.0,,,,EQ,487.5,485.5,491.35,471.0,480.7,477.25,480.23,543226.0,260876011.15,15439.0,416692.0,76.71,2013,259254608.5,,,,,,29.0,2013,601136000.0
2014-04-30,CONCOR,2014,4,-0.008964913184605128,0.007330643906746648,234395786500.0,,,,EQ,993.30,"1,007.10","1,008.80",932.70,962.90,961.75,967.11,94598.0,91486808.95,4056.0,50542.0,53.43,2013,90979626.5,,,,,,29.0,2013,243718000.0
2014-04-30,MCX,2014,4,0.08085407812183765,0.007330643906746648,27235695519.999996,,,,EQ,574.05,567.8,576.7,517.3,542.40,534.05,550.72,1107640.0,609994660.55,28893.0,288135.0,26.01,2013,591535142.0,,,,,,29.0,2013,50998400.0
2014-04-30,PFC,2014,4,-0.0483954451345755,0.007330643906746648,242689354000.0,,,,EQ,182.7,182.7,188.45,182.0,185.0,183.85,184.39,3447207.0,635621429.35,37352.0,1410980.0,40.93,2013,633769006.9499999,,,,,,29.0,2013,1320040000.0
2014-04-30,LICHSGFIN,2014,4,0.1111581621850517,0.007330643906746648,132423573299.19998,,,,EQ,266.6,266.6,272.85,254.35,262.75,262.4,264.87,3358086.0,889443882.45,42985.0,1334710.0,39.75,2013,881161766.4,,,,,,29.0,2013,504663008.0
2014-04-30,ACC,2014,4,-0.0761316137329856,0.007330643906746648,242754285000.0,,,,EQ,"1,300.30","1,300.05","1,316.90","1,282.70","1,306.90",1293.0,"1,293.27",366408.0,473863617.7,14431.0,245483.0,67.0,2013,473765544.0,FY,,,screener_html,,29.0,2013,187745000.0
2014-04-30,APOLLOHOSP,2014,4,-0.024114790768727135,0.007330643906746648,124426443750.0,,,,EQ,905.35,901.10,913.00,891.00,894.00,894.35,896.80,284238.0,254904364.45,8869.0,242101.0,85.18,2013,254208255.3,,,,,,29.0,2013,139125000.0
2014-04-30,BPCL,2014,4,-0.011194435387458013,0.007330643906746648,328930911600.0,,,,EQ,460.45,463.0,472.7,442.2,454.7,454.9,462.03,1922289.0,888162641.35,36049.0,640084.0,33.3,2013,874449266.0999999,,,,,,29.0,2013,723084000.0
2014-04-30,DIVISLAB,2014,4,0.011238011567464623,0.007330643906746648,366679056250.0,,,,EQ,"1,390.55","1,400.00","1,405.00","1,358.10","1,380.20",1381.25,"1,382.90",104409.0,144387632.9,11014.0,61304.0,58.72,2013,144214931.25,,,,,,29.0,2013,265469000.0
2014-05-31,CONCOR,2014,5,0.16199636080062385,0.007471756546397534,272367050900.0,,,,EQ,"1,134.35","1,127.30","1,175.00","1,102.00","1,125.00",1117.55,"1,142.28",45427.0,51890284.2,2421.0,28572.0,62.9,2013,50766943.85,,,,,,30.0,2013,243718000.0
2014-05-31,DIVISLAB,2014,5,-0.07677828054298641,0.007471756546397534,338526068800.0,,,,EQ,"1,256.70","1,260.00","1,290.00","1,240.00","1,270.00",1275.2,"1,269.82",447475.0,568213072.5,32339.0,329520.0,73.64,2013,570620120.0,,,,,,30.0,2013,265469000.0
2014-05-31,BPCL,2014,5,0.14728511760826546,0.007471756546397534,377377539600.0,,,,EQ,536.1,537.15,549.6,516.85,518.95,521.9,533.73,1625691.0,867673261.8,45315.0,893966.0,54.99,2013,848448132.9,,,,,,30.0,2013,723084000.0
2014-05-31,ACC,2014,5,0.03402938901778807,0.007471756546397534,251015065000.0,,,,EQ,"1,362.30","1,362.00","1,365.95","1,321.10","1,341.00",1337.0,"1,344.86",433042.0,582381365.55,17488.0,292240.0,67.49,2013,578977154.0,FY,,,screener_html,,30.0,2013,187745000.0
2014-05-31,MCX,2014,5,0.006834566051868052,0.007471756546397534,27421839680.000004,,,,EQ,544.90,543.25,551.15,534.2,536.00,537.7,542.77,542870.0,294652171.95,12950.0,224731.0,41.4,2013,291901199.0,,,,,,30.0,2013,50998400.0
2014-05-31,LICHSGFIN,2014,5,0.2132240853658538,0.007471756546397534,160659468596.80002,,,,EQ,318.45,319.7,322.85,314.0,318.85,318.35,318.05,2523222.0,802514216.7,35393.0,1020831.0,40.46,2013,803267723.7,,,,,,30.0,2013,504663008.0
2014-05-31,PFC,2014,5,0.5879793309763395,0.007471756546397534,385385678000.0,,,,EQ,308.25,310.5,311.0,290.2,291.0,291.95,298.79,6093303.0,1820598907.6,95969.0,3072919.0,50.43,2013,1778939810.85,,,,,,30.0,2013,1320040000.0
2014-05-31,ZEEL,2014,5,0.015803503427265664,0.007471756546397534,256199770750.0,,,,EQ,265.75,268.9,269.7,265.7,267.05,266.75,267.45,1013128.0,270956069.0,32245.0,602381.0,59.46,2013,270251894.0,,,,,,30.0,2013,960449000.0
2014-05-31,OIL,2014,5,0.19444735463593488,0.007471756546397534,342677576800.0,,,,EQ,556.0,556.3,574.5,555.1,569.1,570.05,569.18,657921.0,374478157.4,22805.0,481772.0,73.23,2013,375047866.04999995,,,,,,30.0,2013,601136000.0
