date,symbol,return
2014-05-31,ASHOKLEY,0.4539325842696629
2014-05-31,HCLTECH,0.01115546368237208
2014-05-31,EXIDEIND,0.17369519832985403
2014-05-31,BATAINDIA,0.08374292000187222
2014-05-31,ABREL,0.426268656716418
2014-05-31,UNITDSPR,0.01791583890193249
2014-05-31,ATUL,0.5056781460622288
2014-05-31,HINDALCO,0.10201042442293362
2014-05-31,BEML,0.6847741935483871
2014-05-31,MUTHOOTFIN,0.08948982436576536
2014-05-31,VTL,0.12145748987854255
2014-05-31,ANANTRAJ,0.19202898550724634
2014-05-31,BAJAJHLDNG,0.09946646341463428
2014-05-31,GAIL,0.02080518778708451
2014-05-31,TTML,0.22905027932960897
2014-05-31,BLUEDART,0.17672518159806305
2014-05-31,INDHOTEL,0.24461431549687274
2014-05-31,SRF,0.15384615384615374
2014-05-31,NHPC,0.3052631578947369
2014-05-31,ABFRL,-0.0077456176110884956
2014-05-31,M&M,0.15015825730776378
2014-05-31,PVRINOX,0.17878112978335703
2014-05-31,OIL,0.19444735463593488
2014-05-31,UCOBANK,0.363517060367454
2014-05-31,WELCORP,-0.01959583588487457
2014-05-31,ECLERX,-0.09718901986645778
2014-05-31,DABUR,0.051324965132496514
2014-05-31,,0.0
2014-05-31,PERSISTENT,0.05990966396982178
2014-05-31,SONATSOFTW,0.29055441478439414
2014-05-31,LTF,0.12928348909657306
2014-05-31,JUBLPHARMA,0.04439112177564497
2014-05-31,BRIGADE,0.300475866757308
2014-05-31,TITAGARH,0.009944751381215422
2014-05-31,BANKBARODA,0.03145847359079501
2014-05-31,UPL,0.12569936590824304
2014-05-31,ASIANPAINT,0.004850044541225396
2014-05-31,SAREGAMA,0.1501120238984317
2014-05-31,ACE,0.6021505376344085
2014-05-31,EIHOTEL,0.06626905235255132
2014-05-31,MFSL,0.23373888628919048
2014-05-31,UNIONBANK,0.36321534899106855
2014-05-31,CUMMINSIND,0.16038682601952403
2014-05-31,ABB,0.07229129662522205
2014-05-31,JSWDULUX,0.12465341959334553
2014-05-31,MMTC,0.6428571428571428
2014-05-31,AUROPHARMA,0.1687314604781014
2014-05-31,POWERGRID,0.15311909262759937
2014-05-31,ITC,0.0029347028613353476
2014-05-31,SAIL,0.29725722757598216
2014-05-31,AMBUJACEM,0.10037926675094822
2014-05-31,SUNPHARMA,-0.03500316055625785
2014-05-31,YESBANK,0.29188882586500275
2014-05-31,TRIDENT,-0.06685236768802227
2014-05-31,MARUTI,0.18138325533021327
2014-05-31,APOLLOHOSP,0.01492704198579986
2014-05-31,NTPC,0.3794585302965192
2014-05-31,BEL,0.3279365603832811
2014-05-31,ADANIENT,0.14610506162498482
2014-05-31,LTFOODS,0.14985308521057794
2014-05-31,ONGC,0.16318055982774515
2014-05-31,LUPIN,-0.05421382376717865
2014-06-30,ASHOKLEY,0.1282843894899537
2014-06-30,JSL,0.21252566735112932
2014-06-30,WHIRLPOOL,0.1319163292847505
2014-06-30,CHENNPETRO,0.06181015452538641
2014-06-30,TATAELXSI,0.21299568119356116
2014-06-30,JUBLFOOD,0.12784029664122798
2014-06-30,GMRAIRPORT,0.03298350824587715
2014-06-30,GPIL,0.1182830930537353
2014-06-30,ASAHIINDIA,0.09118311981914107
2014-06-30,TORNTPHARM,0.16144598020773682
2014-06-30,CESC,0.224002078102
2014-06-30,BIOCON,0.2136976903727419
2014-06-30,KPIL,0.06911385144823634
2014-06-30,BAJFINANCE,-0.007076230299131514
2014-06-30,IDBI,0.1693376068376069
2014-06-30,HEROMOTOCO,0.12311102585416811
2014-06-30,JSWDULUX,0.11191576784797119
2014-06-30,COROMANDEL,0.0013560635412630528
2014-06-30,MFSL,0.09330551868006842
2014-06-30,SARDAEN,0.22724129983867258
2014-06-30,GLENMARK,0.03185520361990957
2014-06-30,ABREL,0.2335705316031811
2014-06-30,SUZLON,0.2727272727272727
2014-06-30,FSL,0.2929133858267716
2014-06-30,LTFOODS,0.05749574105621802
2014-06-30,KAJARIACER,-0.023497972723921845
2014-06-30,MUTHOOTFIN,-0.0363357215967246
2014-06-30,FORTIS,0.1553765987683562
2014-06-30,TMPV,0.0391519094085051
2014-06-30,UBL,-0.07459423650215302
2014-06-30,APARINDS,0.1967175219602404
2014-06-30,SHREECEM,0.05152494873048652
2014-06-30,KIRLOSENG,0.09290210549164324
2014-06-30,BALKRISIND,0.3413354672357072
2014-06-30,AIAENG,0.027867875819156618
2014-06-30,IRB,0.1643835616438356
2014-06-30,BLUEDART,0.08102060238174835
2014-06-30,TATACHEM,0.13294892915980228
2014-06-30,CONCOR,0.06397924030244728
2014-06-30,CARBORUNIV,0.04761904761904767
2014-06-30,SOLARINDS,0.39129989065062865
2014-06-30,HEG,0.2276851656467609
2014-06-30,JUBLPHARMA,0.19557725445146468
2014-06-30,ACE,0.07214765100671139
2014-06-30,DABUR,-0.00504112496683462
2014-06-30,ITC,-0.048866130212143366
2014-06-30,TIMKEN,0.4465802413947253
2014-06-30,EIDPARRY,0.059001512859303995
2014-06-30,GODFRYPHLP,-0.08438156831042842
2014-06-30,APOLLOHOSP,0.09623223532003955
2014-06-30,AMBUJACEM,0.013786764705882248
2014-06-30,NTPC,-0.026791277258567003
2014-06-30,GVT&D,0.126320923427085
2014-06-30,TRIDENT,0.5104477611940299
2014-06-30,POWERGRID,0.14098360655737685
2014-06-30,JINDALSTEL,0.08329135180520564
2014-06-30,WELCORP,0.09056839475327916
2014-06-30,CRISIL,0.2735543945694283
2014-06-30,SONATSOFTW,0.269689737470167
2014-06-30,REDINGTON,-0.00855920114122688
2014-06-30,LTF,0.02758620689655178
2014-06-30,,0.0
2014-06-30,BANKBARODA,0.04011155283925727
2014-06-30,MOTILALOFS,0.25276037003879437
2014-06-30,KEC,0.0741839762611276
2014-06-30,EIHOTEL,0.18645121193287761
2014-06-30,CAPLIPOINT,
2014-06-30,ABB,0.23803213516647337
2014-06-30,NESTLEIND,-0.00629913323926623
2014-06-30,DCMSHRIRAM,0.4920511826289262
2014-06-30,PGEL,0.01749663526244949
2014-06-30,TCS,0.1326499638078782
2014-06-30,JSWSTEEL,0.020967475648010492
2014-06-30,BEL,0.33814381686986805
2014-06-30,BERGEPAINT,0.17252525252525253
2014-06-30,TRENT,0.20278177458033575
2014-06-30,BANKINDIA,-0.02489894907033141
2014-06-30,POONAWALLA,0.09777294948397608
2014-06-30,KEI,0.17416829745596862
2014-06-30,DEEPAKFERT,-0.03710937499999989
2014-06-30,ELGIEQUIP,0.06018316615787178
2014-06-30,APLAPOLLO,0.21043376318874563
2014-06-30,VTL,0.275705308196283
2014-06-30,BATAINDIA,0.10793883897719425
2014-06-30,IOB,0.05562742561448908
2014-06-30,CASTROLIND,0.10348343245539504
2014-06-30,HINDALCO,0.10945945945945934
2014-06-30,BEML,0.23642490618059275
2014-06-30,NCC,0.106280193236715
2014-06-30,CGCL,0.17533333333333334
2014-06-30,MMTC,0.06274078150798013
2014-06-30,FEDERALBNK,0.14961306964746335
2014-06-30,ITI,0.020183486238532167
2014-06-30,HINDPETRO,0.03881193061275434
2014-06-30,ANANTRAJ,0.14513677811550152
2014-06-30,GABRIEL,0.2573170731707317
2014-06-30,GLAXO,0.027456617722558807
2014-06-30,GAIL,0.2256484912652197
2014-06-30,ZENSARTECH,0.19994525797180773
2014-06-30,TATAINVEST,0.12080796366096447
2014-06-30,JWL,0.00561797752808979
2014-06-30,VEDL,0.042431806026029806
2014-06-30,IGL,0.11312849162011163
2014-06-30,TTML,0.07727272727272716
2014-06-30,ABBOTINDIA,0.25126018953250573
2014-06-30,HINDUNILVR,0.028176017237092843
2014-06-30,PAGEIND,0.10789257924291884
2014-06-30,GILLETTE,0.07388628222592208
2014-06-30,PFOCUS,0.36602209944751385
2014-06-30,EMAMILTD,0.08853161843515545
2014-06-30,JKCEMENT,0.15959838153753925
2014-06-30,IDEA,-0.03917301414581076
2014-06-30,SUNDARMFIN,0.04470746620295052
2014-06-30,NATCOPHARM,0.2947054930509596
2014-06-30,SHRIRAMFIN,-0.04449957770270274
2014-06-30,BALRAMCHIN,0.10540725530458595
2014-06-30,WELSPUNLIV,0.3306741124850421
2014-06-30,HINDZINC,0.06594456833386442
2014-06-30,PCBL,0.19943422913719933
2014-06-30,KOTAKBANK,0.0171530535889024
2014-06-30,JINDALSAW,-0.06715165081141583
2014-06-30,ZYDUSLIFE,0.14637541492665163
2014-06-30,AJANTPHARM,0.5282211158159231
2014-06-30,CANFINHOME,0.16803930067909256
2014-06-30,USHAMART,-0.011627906976744207
2014-06-30,BHEL,0.03344343517753923
2014-06-30,ARE&M,0.15604665438919585
2014-06-30,IIFL,0.17081031307550654
2014-06-30,JPPOWER,0.05506607929515428
2014-06-30,NEULANDLAB,0.31123090745732274
2014-06-30,PETRONET,0.1316382362407469
2014-06-30,BAYERCROP,0.20286670165310938
2014-06-30,BHARTIARTL,-0.020924149956408122
2014-06-30,TORNTPOWER,0.017504774029280634
2014-06-30,ELECON,-0.0263355906696765
2014-06-30,ZYDUSWELL,0.06738201327634807
2014-06-30,M&MFIN,-0.06868086511474325
2014-06-30,LINDEINDIA,0.004995274740110522
2014-06-30,PHOENIXLTD,0.15601943494691373
2014-06-30,TVSMOTOR,0.24903920061491158
2014-06-30,RELIANCE,-0.04630412322720023
2014-06-30,MANAPPURAM,0.13221153846153855
2014-06-30,RPOWER,0.14474379292128892
2014-06-30,BHARATFORG,0.24788198943486495
2014-06-30,APOLLOTYRE,0.13028668748225947
2014-06-30,DIVISLAB,0.14425188205771655
2014-06-30,CHAMBLFERT,0.24056094929881344
2014-06-30,MPHASIS,-0.03458834202767069
2014-06-30,KPRMILL,0.5750080308384196
2014-06-30,HFCL,0.23890784982935132
2014-06-30,IPCALAB,0.11317524727364958
2014-06-30,KARURVYSYA,0.03749581519919665
2014-06-30,SIEMENS,0.10183264177040119
2014-06-30,SUPREMEIND,0.028236914600551
2014-06-30,AARTIIND,0.25231624459542923
2014-06-30,PFIZER,0.15295598505765784
2014-06-30,SCHNEIDER,0.10506488070322306
2014-06-30,HAVELLS,0.20826463314097277
2014-06-30,JMFINANCIL,0.2432024169184288
2014-06-30,INFY,0.10755596380213661
2014-06-30,CIPLA,0.1389936289169158
2014-06-30,CIEINDIA,0.38484718037021093
2014-06-30,CCL,0.13289581624282198
2014-06-30,POLYMED,0.07495329157050223
2014-06-30,SRF,0.3315466219988834
2014-06-30,ADANIPORTS,0.07120879120879109
2014-06-30,OBEROIRLTY,0.08173477898248516
2014-06-30,OFSS,0.10660212356235532
2014-06-30,ENGINERSIN,0.16493180186647516
2014-06-30,ABFRL,0.019720624486442073
2014-06-30,TATASTEEL,0.11218690801936426
2014-06-30,MARUTI,0.073752090853068
2014-06-30,CENTRALBK,0.03735823882588396
2014-06-30,GRAPHITE,0.29772866789441377
2014-06-30,YESBANK,-0.04978925184404637
2014-06-30,BAJAJFINSV,0.09712441314553999
2014-06-30,ADANIENT,-0.04980162873251193
2014-06-30,TRITURBINE,0.006047278724574001
2014-06-30,SUNTV,0.1105868118572293
2014-06-30,ONGC,0.12349596720877964
2014-06-30,HONAUT,0.19574974378305798
2014-06-30,TATACONSUM,0.1586183769282361
2014-06-30,BRITANNIA,0.14447849279309954
2014-06-30,SCHAEFFLER,0.06720034155192667
2014-06-30,PIIND,0.1300016883336148
2014-06-30,THERMAX,0.061136851621652166
2014-06-30,MCX,0.14273758601450615
2014-06-30,INDIACEM,0.19529293940911363
2014-06-30,FACT,0.257234726688103
2014-06-30,TATAPOWER,0.038535645472061564
2014-06-30,COALINDIA,0.037880830412510225
2014-06-30,3MINDIA,0.023850957109222914
2014-06-30,CHOLAFIN,0.24507763726588738
2014-06-30,GODREJPROP,0.002056343820686868
2014-06-30,JSWENERGY,0.14528173794976218
2014-06-30,WIPRO,0.07941525088897672
2014-06-30,COLPAL,0.08775282114143557
2014-06-30,DRREDDY,0.06640521813342004
2014-06-30,NHPC,0.06451612903225801
2014-06-30,INDUSINDBK,0.07069950369884825
2014-06-30,CEATLTD,0.6142401700318809
2014-06-30,BOSCHLTD,0.09727483164983153
2014-06-30,LUPIN,0.11977135530744154
2014-06-30,NATIONALUM,0.20040691759918627
2014-06-30,GODREJCP,0.05773672055427248
2014-06-30,BSOFT,0.0818695106649936
2014-06-30,HBLENGINE,0.08045977011494276
2014-06-30,RAMCOCEM,0.09562429271972817
2014-06-30,SJVN,0.006072874493927127
2014-06-30,PIDILITIND,0.07613542526837325
2014-06-30,NMDC,0.07352941176470584
2014-06-30,MARICO,0.0004099200655873769
2014-06-30,TITAGARH,0.6783369803063457
2014-06-30,CUMMINSIND,0.01831905023979874
2014-06-30,UNIONBANK,0.1688910458626547
2014-06-30,ZFCVINDIA,0.2835899332386087
2014-06-30,MAHABANK,0.10010649627263035
2014-06-30,GODREJIND,0.23907150118603848
2014-06-30,CEMPRO,0.13054989816700613
2014-06-30,TECHM,0.11908476339053564
2014-06-30,GALLANTT,0.04157043879907629
2014-06-30,CGPOWER,0.09912376779846666
2014-06-30,HINDCOPPER,0.15484515484515482
2014-06-30,BRIGADE,0.2948248823836903
2014-06-30,EICHERMOT,0.19760465586589682
2014-06-30,GRASIM,0.07902807265864586
2014-06-30,JBMA,0.6987513007284081
2014-06-30,PVRINOX,0.14908965991068346
2014-06-30,ADANIPOWER,0.039036544850498345
2014-06-30,OIL,0.03087448469432519
2014-06-30,GRAVITA,0.6598311218335342
2014-06-30,ULTRACEMCO,0.08804886239610443
2014-06-30,BAJAJ-AUTO,0.19149155070860857
2014-06-30,COFORGE,0.13221768012263668
2014-06-30,SOBHA,0.10576602599711138
2014-06-30,J&KBANK,0.042722205533860746
2014-06-30,ECLERX,0.05880204528853161
2014-06-30,AUROPHARMA,0.1060764407285757
2014-06-30,SAIL,0.08514285714285719
2014-06-30,DEEPAKNTR,-0.9013402410181327
2014-06-30,SAREGAMA,0.38181818181818183
2014-06-30,CYIENT,0.14920273348519353
2014-06-30,ICICIBANK,7.0519375198419e-05
2014-06-30,AEGISLOG,0.2971228824952945
2014-06-30,BLUESTARCO,0.08429261047159287
2014-06-30,HDFCBANK,0.036329233680227
2014-06-30,HSCL,0.2095435684647302
2014-06-30,NLCINDIA,0.048497627833421264
2014-06-30,NAVA,0.07451763140385892
2014-06-30,GESHIP,-0.009770660876645354
2014-06-30,BAJAJHLDNG,0.10160311958405543
2014-06-30,IOC,-0.043043599000277655
2014-06-30,BPCL,0.15041195631347004
2014-06-30,UCOBANK,0.010105871029836289
2014-06-30,ZEEL,0.1000937207122774
2014-06-30,M&M,-0.07146904087413997
2014-06-30,ESCORTS,0.08293269230769229
2014-06-30,BBTC,0.21733720447946903
2014-06-30,SUNPHARMA,0.12658642430197342
2014-06-30,CANBK,0.11488848704038568
2014-06-30,DLF,0.023560209424083878
2014-06-30,ATUL,0.09216335540838849
2014-06-30,GMDCLTD,0.11940298507462677
2014-06-30,INDIANB,0.07640515222482436
2014-06-30,NBCC,0.149975087194818
2014-06-30,,0.0
2014-06-30,INDHOTEL,0.1624790619765495
2014-06-30,SWANCORP,-0.004878048780487809
2014-06-30,MOTHERSON,0.08245701886162582
2014-06-30,UNITDSPR,-0.14976402540718914
2014-06-30,AXISBANK,0.045039893254908314
2014-06-30,HCLTECH,0.05752352754573331
2014-06-30,LICHSGFIN,0.02827077116381349
2014-06-30,ASTRAL,0.18395072145810487
2014-06-30,PRESTIGE,0.10649601545520393
2014-06-30,UPL,0.131378396288933
2014-06-30,RHIM,0.3506787330316743
2014-06-30,FINCABLES,0.2004008016032064
2014-06-30,OLECTRA,0.041860465116279055
2014-06-30,MRPL,0.07698056801195796
2014-06-30,SCI,0.15538847117794496
2014-06-30,UNOMINDA,0.597004608294931
2014-06-30,SBIN,0.056642737732323756
2014-06-30,RADICO,0.09450337512053997
2014-06-30,PFC,0.05189244733687293
2014-06-30,PERSISTENT,0.012644001123911286
2014-06-30,TATACOMM,0.12981598619896495
2014-06-30,ASIANPAINT,0.17021276595744683
2014-06-30,SAMMAANCAP,-0.02763208391966232
2014-06-30,TARIL,0.09767316017315997
2014-06-30,GRANULES,0.29161620239537056
2014-06-30,CUB,0.10124724871606738
2014-06-30,MRF,0.038634954010196454
2014-06-30,ACC,0.09891548242333581
2014-06-30,TITAN,0.13887096774193552
2014-06-30,INDUSTOWER,0.10410367170626356
2014-06-30,PNB,0.05128205128205132
2014-06-30,IFCI,0.15977961432506893
2014-06-30,LT,0.10106761565836297
2014-06-30,NAVINFLUOR,0.5119796708615683
2014-06-30,NAUKRI,-0.050640935343005955
2014-06-30,WOCKPHARMA,-0.032130540836067034
2014-06-30,EXIDEIND,0.031661330487370964
2014-06-30,VOLTAS,0.16791644349223356
2014-06-30,RECLTD,0.12386612449171097
2014-06-30,JKTYRE,0.5485413677666189
2014-07-31,PGEL,-0.13492063492063477
2014-07-31,NESTLEIND,0.04028601856077896
2014-07-31,CAPLIPOINT,0.6755575994481491
2014-07-31,BPCL,-0.0337275149900067
2014-07-31,UNIONBANK,-0.20593730537679056
2014-07-31,IOB,-0.14031862745098023
2014-07-31,DIVISLAB,0.011513552410649996
2014-07-31,ACC,-0.04992343032159263
2014-07-31,BHARATFORG,0.15615015974440905
2014-07-31,BSOFT,-0.09857929834734702
2014-07-31,TCS,0.0637626783211016
2014-07-31,AXISBANK,-0.7958933736352503
2014-07-31,LINDEINDIA,0.0022837184309512093
2014-07-31,CUB,-0.0186542305129912
2014-07-31,M&MFIN,-0.16592802694557707
2014-07-31,SCI,-0.16124367317425892
2014-07-31,PAGEIND,0.12196041470311014
2014-07-31,INDIACEM,-0.13405948889819863
2014-07-31,HSCL,-0.05831903945111494
2014-07-31,DRREDDY,0.07036832377431823
2014-07-31,FINCABLES,0.16193656093489173
2014-07-31,RELIANCE,-0.008814260389994
2014-07-31,HINDUNILVR,0.10679455146288386
2014-07-31,,0.0
2014-07-31,DCMSHRIRAM,-0.09407484407484401
2014-07-31,SCHAEFFLER,0.0691496809553338
2014-07-31,CENTRALBK,-0.09774919614147903
2014-07-31,MANAPPURAM,-0.05095541401273884
2014-07-31,JSWSTEEL,-0.04564197930142311
2014-07-31,CGCL,-0.02070334656834949
2014-07-31,TVSMOTOR,-0.09353846153846146
2014-07-31,MCX,0.31613638213036044
2014-07-31,PHOENIXLTD,0.09838107098381088
2014-07-31,CHOLAFIN,0.07649781434816139
2014-07-31,RPOWER,-0.1462851868943239
2014-07-31,TRITURBINE,0.059016393442623105
2014-07-31,WOCKPHARMA,0.1678978013383159
2014-07-31,AUROPHARMA,-0.03867179591010328
2014-07-31,CUMMINSIND,-0.03235021618282896
2014-07-31,NHPC,-0.1344696969696969
2014-07-31,HINDCOPPER,-0.19723183391003463
2014-07-31,ABB,-0.07220586923557204
2014-07-31,LT,-0.11682435211846975
2014-07-31,RHIM,0.05471803461753222
2014-07-31,NAUKRI,0.024111580977817404
2014-07-31,SAMMAANCAP,0.07906854361268256
2014-07-31,ITI,0.05755395683453224
2014-07-31,TTML,-0.008438818565400852
2014-07-31,HINDPETRO,-0.04060547813551174
2014-07-31,PFC,-0.12618039726473462
2014-07-31,MMTC,-0.21853961677887102
2014-07-31,GABRIEL,0.0019398642095054264
2014-07-31,COLPAL,0.03821550495508941
2014-07-31,GLAXO,-0.002418452190597886
2014-07-31,GAIL,-0.05852499730050753
2014-07-31,ANANTRAJ,-0.16721964167219638
2014-07-31,ICICIBANK,0.03744314776293045
2014-07-31,COALINDIA,-0.04481101441745683
2014-07-31,ZENSARTECH,-0.03889142335766416
2014-07-31,FEDERALBNK,-0.10284218399401635
2014-07-31,MRF,-0.011621406427349212
2014-07-31,JSWENERGY,-0.10729104919976284
2014-07-31,NCC,-0.08671241422333131
2014-07-31,NAVA,-0.06687306501547985
2014-07-31,KEI,0.06499999999999995
2014-07-31,POONAWALLA,-0.021771400296882737
2014-07-31,TIMKEN,0.04249072929542641
2014-07-31,,0.0
2014-07-31,DEEPAKFERT,0.10750507099391493
2014-07-31,ZEEL,-0.009371272789231555
2014-07-31,ELGIEQUIP,-0.0032908268202385127
2014-07-31,,0.0
2014-07-31,RECLTD,-0.14834400222655164
2014-07-31,BATAINDIA,-0.027640247943550023
2014-07-31,HCLTECH,0.036629670366296496
2014-07-31,CASTROLIND,0.03495534339390205
2014-07-31,HINDALCO,0.16747868453105963
2014-07-31,NBCC,0.34243212016175617
2014-07-31,INDIANB,-0.19173239053576285
2014-07-31,,0.0
2014-07-31,ATUL,0.3393408567739038
2014-07-31,APLAPOLLO,0.06569814366424542
2014-07-31,UNITDSPR,-0.016756745476930845
2014-07-31,EIHOTEL,0.05762179151388169
2014-07-31,VEDL,-0.007183170856849719
2014-07-31,IGL,0.039314094521121
2014-07-31,CRISIL,-0.015432271027515765
2014-07-31,,0.0
2014-07-31,ECLERX,0.11396171093480523
2014-07-31,OIL,-0.0385433506338807
2014-07-31,REDINGTON,-0.05179856115107917
2014-07-31,BRIGADE,0.03512313282196211
2014-07-31,,0.0
2014-07-31,WELCORP,-0.043528064146620804
2014-07-31,COFORGE,-0.14983639851066222
2014-07-31,TRIDENT,-0.09090909090909094
2014-07-31,,0.0
2014-07-31,LTF,-0.08255033557046987
2014-07-31,,0.0
2014-07-31,,0.0
2014-07-31,,0.0
2014-07-31,GODFRYPHLP,-0.06335752503046033
2014-07-31,JKCEMENT,0.00801240630653921
2014-07-31,KEC,-0.05445935280189429
2014-07-31,BANKBARODA,-0.005248445433282067
2014-07-31,ABFRL,0.010072522159548791
2014-07-31,,0.0
2014-07-31,POWERGRID,-0.04382183908045978
2014-07-31,BEL,-0.1808060617329862
2014-07-31,BANKINDIA,-0.08970320013264799
2014-07-31,BRITANNIA,0.13883379611265378
2014-07-31,TRENT,-0.030983332004147157
2014-07-31,OFSS,0.05835209221386717
2014-07-31,PIIND,0.1882563872702825
2014-07-31,MAHABANK,-0.09777347531461755
2014-07-31,BERGEPAINT,0.03428669882839408
2014-07-31,JINDALSTEL,-0.14803906371105258
2014-07-31,MARUTI,0.034722364564330865
2014-07-31,APOLLOHOSP,0.018240289432691847
2014-07-31,AMBUJACEM,-0.06436990027198541
2014-07-31,ADANIENT,-0.046698165036809125
2014-07-31,ONGC,-0.06943627162527954
2014-07-31,NTPC,-0.07138284250960292
2014-07-31,GVT&D,-0.044168591224018394
2014-07-31,LUPIN,0.1275702495109967
2014-07-31,APOLLOTYRE,-0.12204922149673525
2014-07-31,YESBANK,9.241290084105458e-05
2014-07-31,PVRINOX,-0.07713004484304942
2014-07-31,UNOMINDA,-0.10763237628047906
2014-07-31,TARIL,-0.0414099087996056
2014-07-31,GODREJPROP,-0.0621793556330803
2014-07-31,CEATLTD,-0.23619340209201956
2014-07-31,TATACOMM,-0.05484158289858765
2014-07-31,IRB,0.12222222222222223
2014-07-31,AIAENG,0.004250386398763517
2014-07-31,WIPRO,-0.0036603221083455484
2014-07-31,CONCOR,0.09852403179008462
2014-07-31,APARINDS,0.3135020282016612
2014-07-31,TORNTPHARM,0.047391028800788826
2014-07-31,AEGISLOG,0.27674129353233834
2014-07-31,TATAPOWER,-0.0932282003710575
2014-07-31,BIOCON,-0.1142722562411681
2014-07-31,CESC,-0.08651669496321446
2014-07-31,THERMAX,-0.06874334398296056
2014-07-31,FACT,-0.12020460358056273
2014-07-31,KIRLOSENG,0.04488579940417092
2014-07-31,PERSISTENT,0.1569089900110987
2014-07-31,BLUESTARCO,-0.011815068493150616
2014-07-31,TITAN,-0.03398951989803145
2014-07-31,SHREECEM,0.0264712210492708
2014-07-31,UBL,0.009521082396735547
2014-07-31,OBEROIRLTY,0.0023130300693909867
2014-07-31,ABBOTINDIA,-0.032941988950276335
2014-07-31,ADANIPOWER,-0.09512390087929645
2014-07-31,GRASIM,-0.06289170674828737
2014-07-31,CHAMBLFERT,-0.006086956521739184
2014-07-31,GRAPHITE,0.03926206244087038
2014-07-31,SARDAEN,0.059906103286385015
2014-07-31,ASAHIINDIA,0.2354972375690607
2014-07-31,HONAUT,-0.01966386223474481
2014-07-31,GLENMARK,0.1564637782845113
2014-07-31,TATACHEM,0.00974262032863149
2014-07-31,KAJARIACER,0.18108898744927804
2014-07-31,SUNTV,-0.07451792134219415
2014-07-31,BALKRISIND,0.048455521675725866
2014-07-31,BAJAJFINSV,0.010163145225996262
2014-07-31,GODREJCP,0.019771955361475024
2014-07-31,,0.0
2014-07-31,BAYERCROP,0.10296403348512517
2014-07-31,GMRAIRPORT,-0.2235123367198839
2014-07-31,ENGINERSIN,-0.13788322292404864
2014-07-31,EXIDEIND,0.13413793103448257
2014-07-31,FORTIS,-0.03321033210332103
2014-07-31,CARBORUNIV,-0.014186450492182923
2014-07-31,DEEPAKNTR,-0.07762557077625565
2014-07-31,OLECTRA,-0.004464285714285587
2014-07-31,MRPL,-0.09784871616932678
2014-07-31,JSL,-0.17866215071972902
2014-07-31,HEG,-0.07562736335510489
2014-07-31,MOTHERSON,0.1255204317656129
2014-07-31,FSL,-0.062119366626065764
2014-07-31,PRESTIGE,0.0914447839371455
2014-07-31,JUBLFOOD,-0.03807630552794572
2014-07-31,LICHSGFIN,-0.11501451046280753
2014-07-31,TMPV,0.035821933688847674
2014-07-31,DLF,-0.0781213671239247
2014-07-31,CANBK,-0.13559688581314877
2014-07-31,BLUEDART,-0.07892169692355278
2014-07-31,BAJAJHLDNG,0.01891838741396268
